#TYPE Deserialized.System.Management.ManagementObject#root\cimv2\Win32_Service
"PSComputerName","RunspaceId","PSShowComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AcceptPause","AcceptStop","Caption","CheckPoint","CreationClassName","DelayedAutoStart","Description","DesktopInteract","DisplayName","ErrorControl","ExitCode","InstallDate","Name","PathName","ProcessId","ServiceSpecificExitCode","ServiceType","Started","StartMode","StartName","State","Status","SystemCreationClassName","SystemName","TagId","WaitHint"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""NlaSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""NlaSvc""","False","True","Network Location Awareness","0","Win32_Service","False","Collects and stores configuration information for the network and notifies programs when this information is modified. If this service is stopped, configuration information might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Network Location Awareness","Normal","0",,"NlaSvc","C:\Windows\System32\svchost.exe -k NetworkService","1084","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""nsi""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""nsi""","False","True","Network Store Interface Service","0","Win32_Service","False","This service delivers network notifications (e.g. interface addition/deleting etc) to user mode clients. Stopping this service will cause loss of network connectivity. If this service is disabled, any other services that explicitly depend on this service will fail to start.","False","Network Store Interface Service","Normal","0",,"nsi","C:\Windows\system32\svchost.exe -k LocalService","492","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""NTDS""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""NTDS""","False","True","Active Directory Domain Services","0","Win32_Service","False","AD DS Domain Controller service. If this service is stopped, users will be unable to log on to the network. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Active Directory Domain Services","Normal","0",,"NTDS","C:\Windows\System32\lsass.exe","648","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""PcaSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""PcaSvc""","False","True","Program Compatibility Assistant Service","0","Win32_Service","False","This service provides support for the Program Compatibility Assistant (PCA).  PCA monitors programs installed and run by the user and detects known compatibility problems. If this service is stopped, PCA will not function properly.","False","Program Compatibility Assistant Service","Normal","0",,"PcaSvc","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","352","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Power""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""Power""","False","False","Power","0","Win32_Service","False","Manages power policy and power policy notification delivery.","False","Power","Normal","0",,"Power","C:\Windows\system32\svchost.exe -k DcomLaunch","836","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""ProfSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""ProfSvc""","False","True","User Profile Service","0","Win32_Service","False","This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully sign in or sign out, apps might have problems getting to users' data, and components registered to receive profile event notifications won't receive them.","False","User Profile Service","Normal","0",,"ProfSvc","C:\Windows\system32\svchost.exe -k netsvcs","1204","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""QEMU-GA""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""QEMU-GA""","False","True","QEMU Guest Agent","0","Win32_Service","False","QEMU Guest Agent","False","QEMU Guest Agent","Ignore","0",,"QEMU-GA","""C:\Program Files\Qemu-ga\qemu-ga.exe"" -d","2532","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RemoteRegistry""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""RemoteRegistry""","False","False","Remote Registry","0","Win32_Service","False","Enables remote users to modify registry settings on this computer. If this service is stopped, the registry can be modified only by users on this computer. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Remote Registry","Normal","0",,"RemoteRegistry","C:\Windows\system32\svchost.exe -k localService","0","0","Share Process","False","Auto","NT AUTHORITY\LocalService","Stopped","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RpcEptMapper""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""RpcEptMapper""","False","False","RPC Endpoint Mapper","0","Win32_Service","False","Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.","False","RPC Endpoint Mapper","Normal","0",,"RpcEptMapper","C:\Windows\system32\svchost.exe -k RPCSS","892","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RpcSs""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""RpcSs""","False","False","Remote Procedure Call (RPC)","0","Win32_Service","False","The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running.","False","Remote Procedure Call (RPC)","Normal","0",,"RpcSs","C:\Windows\system32\svchost.exe -k rpcss","892","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SamSs""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""SamSs""","False","False","Security Accounts Manager","0","Win32_Service","False","The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled.","False","Security Accounts Manager","Normal","0",,"SamSs","C:\Windows\system32\lsass.exe","648","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Schedule""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""Schedule""","False","True","Task Scheduler","0","Win32_Service","False","Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Task Scheduler","Normal","0",,"Schedule","C:\Windows\system32\svchost.exe -k netsvcs","1204","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SENS""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""SENS""","False","True","System Event Notification Service","0","Win32_Service","False","Monitors system events and notifies subscribers to COM+ Event System of these events.","False","System Event Notification Service","Normal","0",,"SENS","C:\Windows\system32\svchost.exe -k netsvcs","1204","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""ShellHWDetection""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""ShellHWDetection""","False","True","Shell Hardware Detection","0","Win32_Service","False","Provides notifications for AutoPlay hardware events.","False","Shell Hardware Detection","Ignore","0",,"ShellHWDetection","C:\Windows\System32\svchost.exe -k netsvcs","1204","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Spooler""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""Spooler""","False","True","Print Spooler","0","Win32_Service","False","This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won?t be able to print or see your printers.","True","Print Spooler","Normal","0",,"Spooler","C:\Windows\System32\spoolsv.exe","2416","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""sppsvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""sppsvc""","False","False","Software Protection","0","Win32_Service","True","Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.","False","Software Protection","Normal","0",,"sppsvc","C:\Windows\system32\sppsvc.exe","0","0","Own Process","False","Auto","NT AUTHORITY\NetworkService","Stopped","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SSDPSRV""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""SSDPSRV""","False","True","SSDP Discovery","0","Win32_Service","False","Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.","False","SSDP Discovery","Normal","0",,"SSDPSRV","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","2520","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SystemEventsBroker""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""SystemEventsBroker""","False","True","System Events Broker","0","Win32_Service","False","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","False","System Events Broker","Normal","0",,"SystemEventsBroker","C:\Windows\system32\svchost.exe -k DcomLaunch","836","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
"ILCSDC0","1f2702d2-4538-45f6-a75d-53e5572e907c","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Themes""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSDC0","root\cimv2","\\ILCSDC0\root\cimv2:Win32_Service.Name=""Themes""","False","True","Themes","0","Win32_Service","False","Provides user experience theme management.","False","Themes","Normal","0",,"Themes","C:\Windows\System32\svchost.exe -k netsvcs","1204","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSDC0","0","0"
